Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Wahlberechtigte;-4;;1314435;;1314435;;0;;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Wählende;-3;;935040;71,136268;935040;71,136268;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Ungültige;-2;1;16954;1,813184;16954;1,813184;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Ungültige;-2;2;16181;1,730514;16181;1,730514;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Gültige;-1;1;918086;98,186816;918086;98,186816;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Gültige;-1;2;918859;98,269486;918859;98,269486;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;CDU;1;1;180669;19,678875;180669;19,678875;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;CDU;1;2;160103;17,42411;160103;17,42411;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;AfD;2;1;169977;18,514279;169977;18,514279;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;AfD;2;2;165342;17,994273;165342;17,994273;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;DIE LINKE;3;1;116033;12,638576;116033;12,638576;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;DIE LINKE;3;2;101735;11,071884;101735;11,071884;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;SPD;4;1;261408;28,47315;261408;28,47315;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;SPD;4;2;267368;29,097827;267368;29,097827;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;FDP;5;1;66328;7,224596;66328;7,224596;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;FDP;5;2;75555;8,222698;75555;8,222698;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;GRÜNE;6;1;62664;6,825504;62664;6,825504;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;GRÜNE;6;2;71956;7,831017;71956;7,831017;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Tierschutzpartei;7;1;14324;1,560202;14324;1,560202;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Tierschutzpartei;7;2;20582;2,239952;20582;2,239952;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;HEIMAT (2021: NPD);8;1;;;;;;;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;HEIMAT (2021: NPD);8;2;6400;0,696516;6400;0,696516;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Die PARTEI;9;1;3692;0,402141;3692;0,402141;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Die PARTEI;9;2;7900;0,859762;7900;0,859762;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;FREIE WÄHLER;10;1;17781;1,936747;17781;1,936747;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;FREIE WÄHLER;10;2;13344;1,452236;13344;1,452236;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;MLPD;11;1;1270;0,138331;1270;0,138331;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;MLPD;11;2;709;0,077161;709;0,077161;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;ÖDP;12;1;;;;;;;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;ÖDP;12;2;1189;0,1294;1189;0,1294;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;dieBasis;13;1;16019;1,744826;16019;1,744826;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;dieBasis;13;2;16336;1,777857;16336;1,777857;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;DKP;14;1;;;;;;;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;DKP;14;2;754;0,082058;754;0,082058;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Die Humanisten;15;1;;;;;;;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Die Humanisten;15;2;1277;0,138977;1277;0,138977;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;PIRATEN;16;1;3812;0,415212;3812;0,415212;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;PIRATEN;16;2;4259;0,46351;4259;0,46351;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Team Todenhöfer;17;1;;;;;;;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Team Todenhöfer;17;2;2146;0,233551;2146;0,233551;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Volt;18;1;;;;;;;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Volt;18;2;1904;0,207214;1904;0,207214;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;UNABHÄNGIGE;19;1;1019;0,110992;1019;0,110992;0;0;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;UNABHÄNGIGE;19;2;;;;;;;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;20;1;3090;0,33657;;;;;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Übrige;1000;1;;;3090;0,33657;;-0,33657;
BT;26.09.2021;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Übrige;1000;2;;;0;0;;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;System-Gruppe;Wahlberechtigte;-4;;1298792;;1298792;;0;;
BT;26.09.2021;Land;02;Hamburg;BUND;99;System-Gruppe;Wählende;-3;;1011044;77,844951;1011044;77,844951;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;System-Gruppe;Ungültige;-2;1;7720;0,763567;7720;0,763567;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;System-Gruppe;Ungültige;-2;2;5500;0,543992;5500;0,543992;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;System-Gruppe;Gültige;-1;1;1003324;99,236433;1003324;99,236433;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;System-Gruppe;Gültige;-1;2;1005544;99,456008;1005544;99,456008;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;CDU;1;1;179572;17,897708;179572;17,897708;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;CDU;1;2;155220;15,43642;155220;15,43642;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;SPD;2;1;334831;33,372171;334831;33,372171;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;SPD;2;2;298342;29,669711;298342;29,669711;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;GRÜNE;3;1;237328;23,654174;237328;23,654174;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;GRÜNE;3;2;250532;24,915071;250532;24,915071;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;DIE LINKE;4;1;72507;7,226679;72507;7,226679;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;DIE LINKE;4;2;67578;6,720541;67578;6,720541;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;FDP;5;1;84603;8,432271;84603;8,432271;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;FDP;5;2;114602;11,397015;114602;11,397015;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;AfD;6;1;49828;4,966292;49828;4,966292;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;AfD;6;2;50537;5,025837;50537;5,025837;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Die PARTEI;7;1;6585;0,656318;6585;0,656318;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Die PARTEI;7;2;10147;1,009106;10147;1,009106;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Tierschutzpartei;8;1;;;;;;;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Tierschutzpartei;8;2;12325;1,225705;12325;1,225705;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;FREIE WÄHLER;9;1;6743;0,672066;6743;0,672066;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;FREIE WÄHLER;9;2;5601;0,557012;5601;0,557012;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;ÖDP;10;1;3666;0,365385;3666;0,365385;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;ÖDP;10;2;2016;0,200488;2016;0,200488;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;V-Partei³;11;1;;;;;;;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;V-Partei³;11;2;1219;0,121228;1219;0,121228;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;HEIMAT (2021: NPD);12;1;643;0,064087;643;0,064087;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;HEIMAT (2021: NPD);12;2;648;0,064443;648;0,064443;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;MLPD;13;1;962;0,095881;962;0,095881;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;MLPD;13;2;348;0,034608;348;0,034608;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;DKP;14;1;;;;;;;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;DKP;14;2;532;0,052907;532;0,052907;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;dieBasis;15;1;17259;1,720182;17259;1,720182;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;dieBasis;15;2;13961;1,388403;13961;1,388403;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;BÜNDNIS21;16;1;;;;;;;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;BÜNDNIS21;16;2;386;0,038387;386;0,038387;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;du.;17;1;;;;;;;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;du.;17;2;1341;0,133361;1341;0,133361;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Wir Bürger (2021: LKR);18;1;179;0,017841;179;0,017841;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Wir Bürger (2021: LKR);18;2;248;0,024663;248;0,024663;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Die Humanisten;19;1;;;;;;;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Die Humanisten;19;2;1203;0,119637;1203;0,119637;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;PIRATEN;20;1;3419;0,340767;3419;0,340767;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;PIRATEN;20;2;4377;0,435287;4377;0,435287;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Team Todenhöfer;21;1;;;;;;;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Team Todenhöfer;21;2;8952;0,890264;8952;0,890264;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Volt;22;1;4476;0,446117;4476;0,446117;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Partei;Volt;22;2;5429;0,539907;5429;0,539907;0;0;
BT;26.09.2021;Land;02;Hamburg;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;23;1;723;0,07206;;;;;
BT;26.09.2021;Land;02;Hamburg;BUND;99;System-Gruppe;Übrige;1000;1;;;723;0,07206;;-0,07206;
BT;26.09.2021;Land;02;Hamburg;BUND;99;System-Gruppe;Übrige;1000;2;;;0;0;;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;System-Gruppe;Wahlberechtigte;-4;;6105381;;6105381;;0;;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;System-Gruppe;Wählende;-3;;4563142;74,739676;4563142;74,739676;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;System-Gruppe;Ungültige;-2;1;44570;0,976739;44570;0,976739;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;System-Gruppe;Ungültige;-2;2;39921;0,874858;39921;0,874858;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;System-Gruppe;Gültige;-1;1;4518572;99,023261;4518572;99,023261;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;System-Gruppe;Gültige;-1;2;4523221;99,125142;4523221;99,125142;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;CDU;1;1;1323070;29,280711;1323070;29,280711;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;CDU;1;2;1093579;24,176997;1093579;24,176997;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;SPD;2;1;1603785;35,493182;1603785;35,493182;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;SPD;2;2;1498500;33,129047;1498500;33,129047;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;FDP;3;1;347802;7,697166;347802;7,697166;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;FDP;3;2;474638;10,493363;474638;10,493363;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;AfD;4;1;292032;6,462927;292032;6,462927;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;AfD;4;2;336434;7,43793;336434;7,43793;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;GRÜNE;5;1;646848;14,315319;646848;14,315319;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;GRÜNE;5;2;726613;16,064061;726613;16,064061;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;DIE LINKE;6;1;142785;3,159959;142785;3,159959;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;DIE LINKE;6;2;148657;3,28653;148657;3,28653;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Die PARTEI;7;1;16581;0,366952;16581;0,366952;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Die PARTEI;7;2;40158;0,887819;40158;0,887819;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Tierschutzpartei;8;1;25460;0,563452;25460;0,563452;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Tierschutzpartei;8;2;57931;1,280747;57931;1,280747;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;FREIE WÄHLER;9;1;47466;1,050465;47466;1,050465;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;FREIE WÄHLER;9;2;37214;0,822732;37214;0,822732;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;PIRATEN;10;1;9837;0,217702;9837;0,217702;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;PIRATEN;10;2;16955;0,374844;16955;0,374844;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;HEIMAT (2021: NPD);11;1;;;;;;;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;HEIMAT (2021: NPD);11;2;4379;0,096812;4379;0,096812;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;V-Partei³;12;1;630;0,013942;630;0,013942;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;V-Partei³;12;2;3283;0,072581;3283;0,072581;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;ÖDP;13;1;1711;0,037866;1711;0,037866;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;ÖDP;13;2;3484;0,077025;3484;0,077025;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;MLPD;14;1;750;0,016598;750;0,016598;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;MLPD;14;2;808;0,017863;808;0,017863;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;DKP;15;1;523;0,011574;523;0,011574;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;DKP;15;2;1020;0,02255;1020;0,02255;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;dieBasis;16;1;52585;1,163753;52585;1,163753;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;dieBasis;16;2;46369;1,025132;46369;1,025132;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;du.;17;1;;;;;;;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;du.;17;2;2625;0,058034;2625;0,058034;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Wir Bürger (2021: LKR);18;1;1807;0,039991;1807;0,039991;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Wir Bürger (2021: LKR);18;2;1306;0,028873;1306;0,028873;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Die Humanisten;19;1;287;0,006352;287;0,006352;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Die Humanisten;19;2;3806;0,084144;3806;0,084144;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Team Todenhöfer;20;1;;;;;;;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Team Todenhöfer;20;2;13565;0,299897;13565;0,299897;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Volt;21;1;;;;;;;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Partei;Volt;21;2;11897;0,263021;11897;0,263021;0;0;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;22;1;4613;0,10209;;;;;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;System-Gruppe;Übrige;1000;1;;;4613;0,10209;;-0,10209;
BT;26.09.2021;Land;03;Niedersachsen;BUND;99;System-Gruppe;Übrige;1000;2;;;0;0;;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;System-Gruppe;Wahlberechtigte;-4;;459749;;459749;;0;;
BT;26.09.2021;Land;04;Bremen;BUND;99;System-Gruppe;Wählende;-3;;330431;71,872043;330431;71,872043;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;System-Gruppe;Ungültige;-2;1;3374;1,021091;3374;1,021091;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;System-Gruppe;Ungültige;-2;2;2391;0,7236;2391;0,7236;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;System-Gruppe;Gültige;-1;1;327057;98,978909;327057;98,978909;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;System-Gruppe;Gültige;-1;2;328040;99,2764;328040;99,2764;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;SPD;1;1;108432;33,153854;108432;33,153854;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;SPD;1;2;103224;31,466894;103224;31,466894;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;CDU;2;1;67992;20,789037;67992;20,789037;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;CDU;2;2;56499;17,223204;56499;17,223204;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;DIE LINKE;3;1;25923;7,926141;25923;7,926141;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;DIE LINKE;3;2;25352;7,728326;25352;7,728326;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;GRÜNE;4;1;60490;18,495247;60490;18,495247;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;GRÜNE;4;2;68427;20,859346;68427;20,859346;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;AfD;5;1;21565;6,593652;21565;6,593652;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;AfD;5;2;22575;6,881783;22575;6,881783;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;FDP;6;1;22398;6,848348;22398;6,848348;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;FDP;6;2;30481;9,291855;30481;9,291855;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;Die PARTEI;7;1;5464;1,670657;5464;1,670657;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;Die PARTEI;7;2;3909;1,191623;3909;1,191623;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;FREIE WÄHLER;8;1;3652;1,116625;3652;1,116625;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;FREIE WÄHLER;8;2;2911;0,887392;2911;0,887392;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;V-Partei³;9;1;609;0,186206;609;0,186206;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;V-Partei³;9;2;515;0,156993;515;0,156993;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;MENSCHLICHE WELT;10;1;;;;;;;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;MENSCHLICHE WELT;10;2;386;0,117669;386;0,117669;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;HEIMAT (2021: NPD);11;1;;;;;;;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;HEIMAT (2021: NPD);11;2;291;0,088709;291;0,088709;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;MLPD;12;1;266;0,081331;266;0,081331;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;MLPD;12;2;160;0,048775;160;0,048775;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;dieBasis;13;1;4007;1,225169;4007;1,225169;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;dieBasis;13;2;3461;1,055054;3461;1,055054;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;ÖDP;14;1;713;0,218005;713;0,218005;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;ÖDP;14;2;407;0,12407;407;0,12407;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;Die Humanisten;15;1;1016;0,310649;1016;0,310649;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;Die Humanisten;15;2;589;0,179551;589;0,179551;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;Tierschutzpartei;16;1;2440;0,746047;2440;0,746047;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;Tierschutzpartei;16;2;4517;1,376966;4517;1,376966;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;Team Todenhöfer;17;1;;;;;;;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;Team Todenhöfer;17;2;3014;0,91879;3014;0,91879;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;Volt;18;1;1182;0,361405;1182;0,361405;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;Volt;18;2;1322;0,403;1322;0,403;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;PIRATEN;19;1;908;0,277627;908;0,277627;0;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;Partei;PIRATEN;19;2;;;;;;;
BT;26.09.2021;Land;04;Bremen;BUND;99;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;26.09.2021;Land;04;Bremen;BUND;99;System-Gruppe;Übrige;1000;2;;;0;0;;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;System-Gruppe;Wahlberechtigte;-4;;2048844;;2048844;;0;;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;System-Gruppe;Wählende;-3;;1549464;75,626256;1549464;75,626256;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;System-Gruppe;Ungültige;-2;1;21706;1,400872;21706;1,400872;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;System-Gruppe;Ungültige;-2;2;19821;1,279217;19821;1,279217;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;System-Gruppe;Gültige;-1;1;1527758;98,599128;1527758;98,599128;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;System-Gruppe;Gültige;-1;2;1529643;98,720783;1529643;98,720783;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;CDU;1;1;283668;18,5676;283668;18,5676;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;CDU;1;2;233891;15,290561;233891;15,290561;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;AfD;2;1;279978;18,32607;279978;18,32607;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;AfD;2;2;277412;18,135735;277412;18,135735;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;SPD;3;1;437753;28,653295;437753;28,653295;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;SPD;3;2;450573;29,456089;450573;29,456089;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;DIE LINKE;4;1;142628;9,335772;142628;9,335772;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;DIE LINKE;4;2;129762;8,483156;129762;8,483156;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;FDP;5;1;121094;7,926255;121094;7,926255;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;FDP;5;2;142426;9,311061;142426;9,311061;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;GRÜNE;6;1;120005;7,854974;120005;7,854974;0;0;
BT;26.09.2021;Land;12;Brandenburg;BUND;99;Partei;GRÜNE;6;2;137472;8,987195;137472;8,987195;0;0;
